"","order","family","genus","n1","n0","N","K","mean","lower","upper","p_mean","p_lower","p_upper"
"7372","Fabales","Fabaceae","Storckiella",0,1,2,1,0,0,0,0,0,0
"7373","Fabales","Fabaceae","Stracheya",0,0,1,0,0.328,0,1,0.328,0,1
"7374","Fabales","Fabaceae","Streblorrhiza",0,0,1,0,0.354,0,1,0.354,0,1
"7375","Fabales","Fabaceae","Strongylodon",3,0,14,3,14,14,14,1,1,1
"7376","Fabales","Fabaceae","Strophostyles",3,0,4,3,4,4,4,1,1,1
"7377","Fabales","Fabaceae","Stryphnodendron",0,8,30,8,0,0,0,0,0,0
"7378","Fabales","Fabaceae","Stuhlmannia",0,0,1,0,0.334,0,1,0.334,0,1
"7379","Fabales","Fabaceae","Stylosanthes",0,5,46,5,0,0,0,0,0,0
"7380","Fabales","Fabaceae","Styphnolobium",0,2,8,2,0,0,0,0,0,0
"7381","Fabales","Surianaceae","Suriana",0,1,1,1,0,0,0,0,0,0
"7382","Fabales","Fabaceae","Sutherlandia",0,1,6,1,0,0,0,0,0,0
"7383","Fabales","Fabaceae","Swainsona",0,39,55,39,0,0,0,0,0,0
"7384","Fabales","Fabaceae","Swartzia",0,27,185,27,0,0,0,0,0,0
"7385","Fabales","Fabaceae","Sweetia",0,1,2,1,0,0,0,0,0,0
"7386","Fabales","Fabaceae","Sylvichadsia",1,0,5,1,5,5,5,1,1,1
"7387","Fabales","Fabaceae","Sympetalandra",0,0,5,0,1.756,0,5,0.3512,0,1
"7388","Fabales","Fabaceae","Syrmatium",0,1,16,1,0,0,0,0,0,0
"7389","Fabales","Fabaceae","Tachigali",0,18,74,18,0,0,0,0,0,0
"7390","Fabales","Fabaceae","Tadehagi",0,2,4,2,0,0,0,0,0,0
"7391","Fabales","Fabaceae","Talbotiella",0,0,3,0,1.102,0,3,0.367333333333333,0,1
"7392","Fabales","Fabaceae","Tamarindus",0,1,1,1,0,0,0,0,0,0
"7393","Fabales","Fabaceae","Taralea",0,1,5,1,0,0,0,0,0,0
"7394","Fabales","Fabaceae","Taverniera",0,0,16,0,6.026,0,16,0.376625,0,1
"7395","Fabales","Fabaceae","Teline",0,0,1,0,0.338,0,1,0.338,0,1
"7396","Fabales","Fabaceae","Telis",0,0,8,0,2.51,0,8,0.31375,0,1
"7397","Fabales","Fabaceae","Templetonia",0,10,12,10,0,0,0,0,0,0
"7398","Fabales","Fabaceae","Tephrosia",1,39,362,40,5,5,5,0.0138121546961326,0.0138121546961326,0.0138121546961326
"7399","Fabales","Fabaceae","Teramnus",4,0,10,4,10,10,10,1,1,1
"7400","Fabales","Fabaceae","Ternatea",0,0,4,0,1.28,0,4,0.32,0,1
"7401","Fabales","Fabaceae","Terua",0,0,1,0,0.33,0,1,0.33,0,1
"7402","Fabales","Fabaceae","Tessmannia",0,0,12,0,3.844,0,12,0.320333333333333,0,1
"7403","Fabales","Fabaceae","Tetraberlinia",0,0,7,0,2.442,0,7,0.348857142857143,0,1
"7404","Fabales","Fabaceae","Tetragonolobus",0,0,1,0,0.332,0,1,0.332,0,1
"7405","Fabales","Fabaceae","Tetrapleura",0,0,2,0,0.638,0,2,0.319,0,1
"7406","Fabales","Fabaceae","Tetrapterocarpon",0,0,2,0,0.652,0,2,0.326,0,1
"7407","Fabales","Fabaceae","Teyleria",0,0,3,0,1.188,0,3,0.396,0,1
"7408","Fabales","Fabaceae","Thailentadopsis",0,0,2,0,0.648,0,2,0.324,0,1
"7409","Fabales","Fabaceae","Theodora",0,0,1,0,0.31,0,1,0.31,0,1
"7410","Fabales","Fabaceae","Thermopsis",0,0,30,0,9.572,0,30,0.319066666666667,0,1
"7411","Fabales","Fabaceae","Thornbera",0,0,1,0,0.322,0,1,0.322,0,1
"7412","Fabales","Fabaceae","Thylacanthus",0,0,1,0,0.31,0,1,0.31,0,1
"7413","Fabales","Fabaceae","Tibetia",0,0,6,0,1.786,0,6,0.297666666666667,0,1
"7414","Fabales","Fabaceae","Tipuana",0,1,1,1,0,0,0,0,0,0
"7415","Fabales","Fabaceae","Tium",0,0,1,0,0.322,0,1,0.322,0,1
"7416","Fabales","Fabaceae","Toubaouate",0,0,1,0,0.292,0,1,0.292,0,1
"7417","Fabales","Fabaceae","Tounatea",0,0,4,0,1.392,0,4,0.348,0,1
"7418","Fabales","Fabaceae","Tournaya",0,0,1,0,0.382,0,1,0.382,0,1
"7419","Fabales","Fabaceae","Tragacantha",0,0,96,0,29.87,0,96,0.311145833333333,0,1
"7420","Fabales","Fabaceae","Trichopodium",0,0,1,0,0.3,0,1,0.3,0,1
"7421","Fabales","Polygalaceae","Triclisperma",0,0,1,0,0.314,0,1,0.314,0,1
"7422","Fabales","Fabaceae","Trifidacanthus",0,0,1,0,0.352,0,1,0.352,0,1
"7423","Fabales","Fabaceae","Trifolium",0,34,244,34,0,0,0,0,0,0
"7424","Fabales","Fabaceae","Trigonella",0,1,95,1,0,0,0,0,0,0
"7425","Fabales","Fabaceae","Triplisomeris",0,0,4,0,1.488,0,4,0.372,0,1
"7426","Fabales","Fabaceae","Tripodion",0,0,1,0,0.356,0,1,0.356,0,1
"7427","Fabales","Fabaceae","Trischidium",1,0,5,1,5,5,5,1,1,1
"7428","Fabales","Fabaceae","Tuchiroa",0,0,2,0,0.724,0,2,0.362,0,1
"7429","Fabales","Fabaceae","Tunatea",0,0,13,0,4.448,0,13,0.342153846153846,0,1
"7430","Fabales","Fabaceae","Tylosema",1,0,4,1,4,4,4,1,1,1
"7431","Fabales","Fabaceae","Uittienia",0,0,1,0,0.356,0,1,0.356,0,1
"7432","Fabales","Fabaceae","Uleanthus",0,0,1,0,0.364,0,1,0.364,0,1
"7433","Fabales","Fabaceae","Ulex",0,1,13,1,0,0,0,0,0,0
"7434","Fabales","Fabaceae","Umtiza",0,1,1,1,0,0,0,0,0,0
"7435","Fabales","Fabaceae","Uraria",0,1,25,1,0,0,0,0,0,0
"7436","Fabales","Fabaceae","Urariopsis",0,0,2,0,0.698,0,2,0.349,0,1
"7437","Fabales","Fabaceae","Uribea",0,0,1,0,0.304,0,1,0.304,0,1
"7438","Fabales","Fabaceae","Urodon",0,2,2,2,0,0,0,0,0,0
"7439","Fabales","Fabaceae","Vachellia",0,8,32,8,0,0,0,0,0,0
"7440","Fabales","Fabaceae","Vandasina",1,0,1,1,1,1,1,1,1,1
"7441","Fabales","Fabaceae","Vatairea",0,3,8,3,0,0,0,0,0,0
"7442","Fabales","Fabaceae","Vataireopsis",0,1,4,1,0,0,0,0,0,0
"7443","Fabales","Fabaceae","Vatovaea",0,0,1,0,0.326,0,1,0.326,0,1
"7444","Fabales","Fabaceae","Vaughania",0,0,11,0,3.718,0,11,0.338,0,1
"7445","Fabales","Fabaceae","Vavilovia",0,0,1,0,0.328,0,1,0.328,0,1
"7446","Fabales","Fabaceae","Verzinum",0,0,1,0,0.388,0,1,0.388,0,1
"7447","Fabales","Fabaceae","Vexibia",0,0,3,0,1.006,0,3,0.335333333333333,0,1
"7448","Fabales","Fabaceae","Vicia",59,1,232,60,229,229,229,0.987068965517241,0.987068965517241,0.987068965517241
"7449","Fabales","Fabaceae","Vigna",52,1,118,53,115,115,115,0.974576271186441,0.974576271186441,0.974576271186441
"7450","Fabales","Fabaceae","Viguieranthus",0,0,18,0,6.96,0,18,0.386666666666667,0,1
"7451","Fabales","Fabaceae","Vilmorinia",0,0,2,0,0.642,0,2,0.321,0,1
"7452","Fabales","Fabaceae","Viminaria",0,1,1,1,0,0,0,0,0,0
"7453","Fabales","Fabaceae","Virgilia",0,0,2,0,0.652,0,2,0.326,0,1
"7454","Fabales","Fabaceae","Vouacapoua",0,2,11,2,0,0,0,0,0,0
"7455","Fabales","Fabaceae","Vouapa",0,0,2,0,0.724,0,2,0.362,0,1
"7456","Fabales","Fabaceae","Vuapa",0,0,2,0,0.706,0,2,0.353,0,1
"7457","Fabales","Fabaceae","Wagatea",0,0,1,0,0.326,0,1,0.326,0,1
"7458","Fabales","Fabaceae","Wajira",0,0,5,0,1.696,0,5,0.3392,0,1
"7459","Fabales","Fabaceae","Wallaceodendron",0,0,1,0,0.33,0,1,0.33,0,1
"7460","Fabales","Fabaceae","Weberbauerella",0,0,2,0,0.708,0,2,0.354,0,1
"7461","Fabales","Fabaceae","Westia",0,0,5,0,1.72,0,5,0.344,0,1
"7462","Fabales","Fabaceae","Wiborgia",0,0,10,0,2.924,0,10,0.2924,0,1
"7463","Fabales","Fabaceae","Willardia",0,0,3,0,0.886,0,3,0.295333333333333,0,1
"7464","Fabales","Fabaceae","Wisteria",6,0,9,6,9,9,9,1,1,1
"7465","Fabales","Fabaceae","Xanthocercis",0,0,3,0,1.006,0,3,0.335333333333333,0,1
"7466","Fabales","Polygalaceae","Xanthophyllum",0,10,58,10,0,0,0,0,0,0
"7467","Fabales","Fabaceae","Xerocladia",0,0,1,0,0.366,0,1,0.366,0,1
"7468","Fabales","Fabaceae","Xeroderris",0,0,2,0,0.66,0,2,0.33,0,1
"7469","Fabales","Fabaceae","Xiphotheca",0,0,1,0,0.306,0,1,0.306,0,1
"7470","Fabales","Fabaceae","Xipotheca",0,0,6,0,2.042,0,6,0.340333333333333,0,1
"7471","Fabales","Fabaceae","Xylia",0,2,9,2,0,0,0,0,0,0
"7472","Fabales","Fabaceae","Xylophacos",0,0,3,0,0.892,0,3,0.297333333333333,0,1
"7473","Fabales","Fabaceae","Zapoteca",3,0,21,3,21,21,21,1,1,1
"7474","Fabales","Fabaceae","Zenia",0,0,1,0,0.34,0,1,0.34,0,1
"7475","Fabales","Fabaceae","Zenkerella",0,0,6,0,2.04,0,6,0.34,0,1
"7476","Fabales","Fabaceae","Zingania",0,0,1,0,0.35,0,1,0.35,0,1
"7477","Fabales","Fabaceae","Zollernia",0,0,10,0,3.05,0,10,0.305,0,1
"7478","Fabales","Fabaceae","Zornia",0,6,86,6,0,0,0,0,0,0
"7479","Fabales","Fabaceae","Zuccagnia",0,0,1,0,0.326,0,1,0.326,0,1
"7480","Fabales","Fabaceae","Zygia",0,13,65,13,0,0,0,0,0,0
"7481","Fagales","Juglandaceae","Alfaroa",0,3,8,3,0,0,0,0,0,0
"7482","Fagales","Casuarinaceae","Allocasuarina",0,61,61,61,0,0,0,0,0,0
"7483","Fagales","Betulaceae","Alnus",0,23,44,23,0,0,0,0,0,0
"7484","Fagales","Betulaceae","Betula",0,36,119,36,0,0,0,0,0,0
"7485","Fagales","Myricaceae","Canacomyrica",0,0,1,0,0,0,0,0,0,0
"7486","Fagales","Betulaceae","Carpinus",0,10,42,10,0,0,0,0,0,0
"7487","Fagales","Juglandaceae","Carya",0,12,27,12,0,0,0,0,0,0
"7488","Fagales","Fagaceae","Castanea",0,6,9,6,0,0,0,0,0,0
"7489","Fagales","Fagaceae","Castanopsis",0,29,140,29,0,0,0,0,0,0
"7490","Fagales","Casuarinaceae","Casuarina",0,14,14,14,0,0,0,0,0,0
"7491","Fagales","Myricaceae","Cerothamnus",0,0,1,0,0,0,0,0,0,0
"7492","Fagales","Casuarinaceae","Ceuthostoma",0,2,2,2,0,0,0,0,0,0
"7493","Fagales","Fagaceae","Chrysolepis",0,2,2,2,0,0,0,0,0,0
"7494","Fagales","Myricaceae","Comptonia",0,0,1,0,0,0,0,0,0,0
"7495","Fagales","Betulaceae","Corylus",0,8,17,8,0,0,0,0,0,0
"7496","Fagales","Fagaceae","Cyclobalanopsis",0,0,2,0,0,0,0,0,0,0
"7497","Fagales","Juglandaceae","Cyclocarya",0,1,1,1,0,0,0,0,0,0
"7498","Fagales","Juglandaceae","Engelhardia",0,0,3,0,0,0,0,0,0,0
"7499","Fagales","Juglandaceae","Engelhardtia",0,4,12,4,0,0,0,0,0,0
"7500","Fagales","Fagaceae","Fagus",0,7,11,7,0,0,0,0,0,0
"7501","Fagales","Casuarinaceae","Gymnostoma",0,14,14,14,0,0,0,0,0,0
"7502","Fagales","Juglandaceae","Hicoria",0,0,3,0,0,0,0,0,0,0
"7503","Fagales","Juglandaceae","Hicorius",0,0,2,0,0,0,0,0,0,0
"7504","Fagales","Juglandaceae","Juglans",0,13,21,13,0,0,0,0,0,0
"7505","Fagales","Fagaceae","Lithocarpus",0,34,336,34,0,0,0,0,0,0
"7506","Fagales","Myricaceae","Morella",0,1,30,1,0,0,0,0,0,0
"7507","Fagales","Myricaceae","Myrica",0,6,20,6,0,0,0,0,0,0
"7508","Fagales","Nothofagaceae","Nothofagus",0,17,38,17,0,0,0,0,0,0
"7509","Fagales","Fagaceae","Notholithocarpus",0,1,1,1,0,0,0,0,0,0
"7510","Fagales","Juglandaceae","Oreomunnea",0,2,3,2,0,0,0,0,0,0
"7511","Fagales","Betulaceae","Ostrya",0,3,9,3,0,0,0,0,0,0
"7512","Fagales","Betulaceae","Ostryopsis",0,0,3,0,0,0,0,0,0,0
"7513","Fagales","Juglandaceae","Platycarya",0,1,2,1,0,0,0,0,0,0
"7514","Fagales","Juglandaceae","Pterocarya",0,5,6,5,0,0,0,0,0,0
"7515","Fagales","Fagaceae","Quercus",0,147,597,147,0,0,0,0,0,0
"7516","Fagales","Juglandaceae","Rhoiptelea",0,1,1,1,0,0,0,0,0,0
"7517","Fagales","Ticodendraceae","Ticodendron",0,1,1,1,0,0,0,0,0,0
"7518","Fagales","Fagaceae","Trigonobalanus",0,1,3,1,0,0,0,0,0,0
"7519","Garryales","Garryaceae","Aucuba",0,2,10,2,0,0,0,0,0,0
"7520","Garryales","Eucommiaceae","Eucommia",0,1,1,1,0,0,0,0,0,0
"7521","Garryales","Garryaceae","Garrya",0,9,15,9,0,0,0,0,0,0
"7522","Gentianales","Apocynaceae","Absolmsia",0,0,1,0,0.416,0,1,0.416,0,1
"7523","Gentianales","Apocynaceae","Acokanthera",0,4,5,4,0,0,0,0,0,0
"7524","Gentianales","Rubiaceae","Acranthera",0,0,38,0,16.028,0,38,0.42178947368421,0,1
"7525","Gentianales","Rubiaceae","Acrobotrys",0,0,1,0,0.428,0,1,0.428,0,1
"7526","Gentianales","Rubiaceae","Acrosynanthus",0,0,7,0,2.936,0,7,0.419428571428571,0,1
"7527","Gentianales","Rubiaceae","Acunaeanthus",0,0,1,0,0.42,0,1,0.42,0,1
"7528","Gentianales","Apocynaceae","Adelostemma",1,0,1,1,1,1,1,1,1,1
"7529","Gentianales","Apocynaceae","Adenium",0,1,5,1,0,0,0,0,0,0
"7530","Gentianales","Gentianaceae","Adenolisianthus",0,0,1,0,0.43,0,1,0.43,0,1
"7531","Gentianales","Rubiaceae","Adenorandia",0,0,1,0,0.448,0,1,0.448,0,1
"7532","Gentianales","Rubiaceae","Adina",0,1,4,1,0,0,0,0,0,0
"7533","Gentianales","Rubiaceae","Adinauclea",0,1,1,1,0,0,0,0,0,0
"7534","Gentianales","Rubiaceae","Afrocanthium",0,4,17,4,0,0,0,0,0,0
"7535","Gentianales","Apocynaceae","Aganonerion",0,0,1,0,0.428,0,1,0.428,0,1
"7536","Gentianales","Apocynaceae","Aganosma",7,0,8,7,8,8,8,1,1,1
"7537","Gentianales","Rubiaceae","Agathisanthemum",0,2,4,2,0,0,0,0,0,0
"7538","Gentianales","Rubiaceae","Agouticarpa",0,0,7,0,3.104,0,7,0.443428571428571,0,1
"7539","Gentianales","Rubiaceae","Aidia",1,5,55,6,13,13,13,0.236363636363636,0.236363636363636,0.236363636363636
"7540","Gentianales","Rubiaceae","Aidiopsis",0,0,1,0,0.434,0,1,0.434,0,1
"7541","Gentianales","Rubiaceae","Airosperma",0,1,6,1,0,0,0,0,0,0
"7542","Gentianales","Apocynaceae","Alafia",20,0,26,20,26,26,26,1,1,1
"7543","Gentianales","Rubiaceae","Alberta",0,1,1,1,0,0,0,0,0,0
"7544","Gentianales","Rubiaceae","Aleisanthia",0,0,2,0,0.844,0,2,0.422,0,1
"7545","Gentianales","Rubiaceae","Aleisanthiopsis",0,0,2,0,0.866,0,2,0.433,0,1
"7546","Gentianales","Rubiaceae","Alibertia",0,5,26,5,0,0,0,0,0,0
"7547","Gentianales","Gentianaceae","Aliopsis",0,0,1,0,0.438,0,1,0.438,0,1
"7548","Gentianales","Apocynaceae","Allamanda",1,0,15,1,15,15,15,1,1,1
"7549","Gentianales","Rubiaceae","Alleizettella",0,0,2,0,0.878,0,2,0.439,0,1
"7550","Gentianales","Apocynaceae","Allomarkgrafia",4,0,9,4,9,9,9,1,1,1
"7551","Gentianales","Apocynaceae","Allowoodsonia",0,0,1,0,0.446,0,1,0.446,0,1
"7552","Gentianales","Rubiaceae","Alseis",0,6,18,6,0,0,0,0,0,0
"7553","Gentianales","Apocynaceae","Alstonia",0,15,43,15,0,0,0,0,0,0
"7554","Gentianales","Apocynaceae","Alyxia",11,3,105,14,81,81,81,0.771428571428571,0.771428571428571,0.771428571428571
"7555","Gentianales","Rubiaceae","Amaioua",0,3,9,3,0,0,0,0,0,0
"7556","Gentianales","Apocynaceae","Amalocalyx",1,0,1,1,1,1,1,1,1,1
"7557","Gentianales","Rubiaceae","Amaracarpus",0,0,30,0,12.956,0,30,0.431866666666667,0,1
"7558","Gentianales","Apocynaceae","Ambelania",0,2,3,2,0,0,0,0,0,0
"7559","Gentianales","Apocynaceae","Ampelamus",1,0,2,1,2,2,2,1,1,1
"7560","Gentianales","Rubiaceae","Amphiasma",0,3,7,3,0,0,0,0,0,0
"7561","Gentianales","Rubiaceae","Amphidasya",0,0,13,0,6.13,0,13,0.471538461538462,0,1
"7562","Gentianales","Apocynaceae","Amphineurion",1,0,1,1,1,1,1,1,1,1
"7563","Gentianales","Rubiaceae","Amphistemon",0,0,2,0,0.856,0,2,0.428,0,1
"7564","Gentianales","Apocynaceae","Amsonia",0,0,19,0,8.056,0,19,0.424,0,1
"7565","Gentianales","Apocynaceae","Anatropanthus",0,0,1,0,0.454,0,1,0.454,0,1
"7566","Gentianales","Apocynaceae","Ancylobothrys",6,0,7,6,7,7,7,1,1,1
"7567","Gentianales","Apocynaceae","Anechites",1,0,1,1,1,1,1,1,1,1
"7568","Gentianales","Apocynaceae","Angadenia",1,0,2,1,2,2,2,1,1,1
"7569","Gentianales","Apocynaceae","Angolluma",0,0,1,0,0.42,0,1,0.42,0,1
"7570","Gentianales","Apocynaceae","Anisopus",2,0,4,2,4,4,4,1,1,1
"7571","Gentianales","Apocynaceae","Anisotoma",0,0,2,0,0.946,0,2,0.473,0,1
"7572","Gentianales","Apocynaceae","Anodendron",6,0,17,6,17,17,17,1,1,1
"7573","Gentianales","Rubiaceae","Anotis",0,0,1,0,0.446,0,1,0.446,0,1
"7574","Gentianales","Rubiaceae","Antherostele",0,0,4,0,1.74,0,4,0.435,0,1
"7575","Gentianales","Gentianaceae","Anthocleista",0,1,15,1,0,0,0,0,0,0
"7576","Gentianales","Rubiaceae","Anthorrhiza",0,0,9,0,4.004,0,9,0.444888888888889,0,1
"7577","Gentianales","Rubiaceae","Anthospermopsis",0,0,1,0,0.47,0,1,0.47,0,1
"7578","Gentianales","Rubiaceae","Anthospermum",0,7,39,7,0,0,0,0,0,0
"7579","Gentianales","Rubiaceae","Antirhea",0,3,38,3,0,0,0,0,0,0
"7580","Gentianales","Loganiaceae","Antonia",0,1,1,1,0,0,0,0,0,0
"7581","Gentianales","Rubiaceae","Aoranthe",0,1,5,1,0,0,0,0,0,0
"7582","Gentianales","Rubiaceae","Aphaenandra",0,0,1,0,0.468,0,1,0.468,0,1
"7583","Gentianales","Rubiaceae","Aphanocarpus",0,0,1,0,0.41,0,1,0.41,0,1
"7584","Gentianales","Apocynaceae","Apocynum",0,0,7,0,3.136,0,7,0.448,0,1
"7585","Gentianales","Rubiaceae","Apomuria",0,0,12,0,5.374,0,12,0.447833333333333,0,1
"7586","Gentianales","Rubiaceae","Appunia",0,1,14,1,0,0,0,0,0,0
"7587","Gentianales","Rubiaceae","Arachnothryx",0,0,107,0,47.126,0,107,0.440429906542056,0,1
"7588","Gentianales","Apocynaceae","Araujia",5,0,9,5,9,9,9,1,1,1
"7589","Gentianales","Rubiaceae","Arcytophyllum",0,2,18,2,0,0,0,0,0,0
"7590","Gentianales","Rubiaceae","Argocoffeopsis",2,0,10,2,10,10,10,1,1,1
"7591","Gentianales","Rubiaceae","Argostemma",0,0,163,0,69.714,0,163,0.427693251533742,0,1
"7592","Gentianales","Gentianaceae","Aripuana",0,0,1,0,0.402,0,1,0.402,0,1
"7593","Gentianales","Apocynaceae","Artia",1,0,5,1,5,5,5,1,1,1
"7594","Gentianales","Apocynaceae","Asclepias",0,3,215,3,0,0,0,0,0,0
"7595","Gentianales","Apocynaceae","Asketanthera",0,0,5,0,2.176,0,5,0.4352,0,1
"7596","Gentianales","Rubiaceae","Asperula",0,9,194,9,0,0,0,0,0,0
"7597","Gentianales","Apocynaceae","Aspidoglossum",0,0,36,0,15.09,0,36,0.419166666666667,0,1
"7598","Gentianales","Apocynaceae","Aspidonepsis",0,0,5,0,1.948,0,5,0.3896,0,1
"7599","Gentianales","Apocynaceae","Aspidosperma",0,34,66,34,0,0,0,0,0,0
"7600","Gentianales","Apocynaceae","Astephanus",1,0,3,1,3,3,3,1,1,1
"7601","Gentianales","Apocynaceae","Asterostemma",0,0,1,0,0.418,0,1,0.418,0,1
"7602","Gentianales","Rubiaceae","Astiella",0,0,1,0,0.44,0,1,0.44,0,1
"7603","Gentianales","Apocynaceae","Atherandra",1,0,1,1,1,1,1,1,1,1
"7604","Gentianales","Apocynaceae","Atherolepis",2,0,2,2,2,2,2,1,1,1
"7605","Gentianales","Rubiaceae","Atractocarpus",0,3,29,3,0,0,0,0,0,0
"7606","Gentianales","Rubiaceae","Atractogyne",1,0,2,1,2,2,2,1,1,1
"7607","Gentianales","Rubiaceae","Augusta",0,0,4,0,1.6,0,4,0.4,0,1
"7608","Gentianales","Rubiaceae","Aulacocalyx",0,1,11,1,0,0,0,0,0,0
"7609","Gentianales","Rubiaceae","Badusa",0,0,3,0,1.292,0,3,0.430666666666667,0,1
"7610","Gentianales","Apocynaceae","Baeolepis",0,0,1,0,0.448,0,1,0.448,0,1
"7611","Gentianales","Apocynaceae","Baharuia",0,0,1,0,0.456,0,1,0.456,0,1
"7612","Gentianales","Apocynaceae","Bahiella",2,0,2,2,2,2,2,1,1,1
"7613","Gentianales","Apocynaceae","Baissea",11,0,23,11,23,23,23,1,1,1
"7614","Gentianales","Apocynaceae","Ballyanthus",0,0,1,0,0.432,0,1,0.432,0,1
"7615","Gentianales","Rubiaceae","Balmea",0,0,1,0,0.432,0,1,0.432,0,1
"7616","Gentianales","Apocynaceae","Barjonia",0,0,7,0,3.412,0,7,0.487428571428571,0,1
"7617","Gentianales","Apocynaceae","Baroniella",9,0,9,9,9,9,9,1,1,1
"7618","Gentianales","Gentianaceae","Bartonia",1,0,3,1,3,3,3,1,1,1
"7619","Gentianales","Apocynaceae","Baseonema",0,0,1,0,0.398,0,1,0.398,0,1
"7620","Gentianales","Apocynaceae","Batesanthus",0,0,4,0,1.498,0,4,0.3745,0,1
"7621","Gentianales","Rubiaceae","Bathysa",0,1,10,1,0,0,0,0,0,0
"7622","Gentianales","Rubiaceae","Batopedina",0,1,3,1,0,0,0,0,0,0
"7623","Gentianales","Apocynaceae","Baynesia",0,0,1,0,0.442,0,1,0.442,0,1
"7624","Gentianales","Apocynaceae","Beaumontia",6,0,9,6,9,9,9,1,1,1
"7625","Gentianales","Rubiaceae","Bellizinca",0,0,1,0,0.422,0,1,0.422,0,1
"7626","Gentianales","Gentianaceae","Belmontia",0,0,1,0,0.4,0,1,0.4,0,1
"7627","Gentianales","Rubiaceae","Belonophora",0,0,5,0,2.18,0,5,0.436,0,1
"7628","Gentianales","Rubiaceae","Benkara",0,0,20,0,8.282,0,20,0.4141,0,1
"7629","Gentianales","Rubiaceae","Benzonia",0,0,1,0,0.396,0,1,0.396,0,1
"7630","Gentianales","Rubiaceae","Berghesia",0,0,1,0,0.436,0,1,0.436,0,1
"7631","Gentianales","Rubiaceae","Bertiera",3,1,57,4,45,45,45,0.789473684210526,0.789473684210526,0.789473684210526
"7632","Gentianales","Rubiaceae","Bikkia",0,0,10,0,4.328,0,10,0.4328,0,1
"7633","Gentianales","Apocynaceae","Biondia",9,0,13,9,13,13,13,1,1,1
"7634","Gentianales","Gentianaceae","Bisgoeppertia",0,0,3,0,1.338,0,3,0.446,0,1
"7635","Gentianales","Gentianaceae","Blackstonia",0,0,4,0,1.78,0,4,0.445,0,1
"7636","Gentianales","Rubiaceae","Blepharidium",0,1,1,1,0,0,0,0,0,0
"7637","Gentianales","Apocynaceae","Blepharodon",15,0,29,15,29,29,29,1,1,1
"7638","Gentianales","Apocynaceae","Blyttia",0,0,3,0,1.296,0,3,0.432,0,1
"7639","Gentianales","Rubiaceae","Bobea",0,0,6,0,2.366,0,6,0.394333333333333,0,1
"7640","Gentianales","Rubiaceae","Boholia",0,0,1,0,0.438,0,1,0.438,0,1
"7641","Gentianales","Loganiaceae","Bonyunia",0,0,10,0,3.964,0,10,0.3964,0,1
"7642","Gentianales","Rubiaceae","Bothriospora",0,1,1,1,0,0,0,0,0,0
"7643","Gentianales","Rubiaceae","Botryarrhena",0,1,2,1,0,0,0,0,0,0
"7644","Gentianales","Apocynaceae","Bousigonia",2,0,3,2,3,3,3,1,1,1
"7645","Gentianales","Rubiaceae","Bouvardia",0,1,52,1,0,0,0,0,0,0
"7646","Gentianales","Apocynaceae","Brachystelma",0,0,156,0,73.596,0,156,0.471769230769231,0,1
"7647","Gentianales","Rubiaceae","Brachytome",0,0,8,0,3.42,0,8,0.4275,0,1
"7648","Gentianales","Rubiaceae","Bradea",0,0,5,0,2.204,0,5,0.4408,0,1
"7649","Gentianales","Rubiaceae","Bremeria",0,0,18,0,7.912,0,18,0.439555555555556,0,1
"7650","Gentianales","Rubiaceae","Brenania",0,0,2,0,0.864,0,2,0.432,0,1
"7651","Gentianales","Rubiaceae","Breonadia",0,1,1,1,0,0,0,0,0,0
"7652","Gentianales","Rubiaceae","Breonia",0,3,20,3,0,0,0,0,0,0
"7653","Gentianales","Rubiaceae","Bruxanelia",0,0,1,0,0.448,0,1,0.448,0,1
"7654","Gentianales","Apocynaceae","Buckollia",0,0,2,0,0.84,0,2,0.42,0,1
"7655","Gentianales","Rubiaceae","Bullockia",0,1,6,1,0,0,0,0,0,0
"7656","Gentianales","Rubiaceae","Bungarimba",0,0,4,0,1.79,0,4,0.4475,0,1
"7657","Gentianales","Rubiaceae","Burchellia",0,0,1,0,0.436,0,1,0.436,0,1
"7658","Gentianales","Rubiaceae","Burttdavya",0,1,1,1,0,0,0,0,0,0
"7659","Gentianales","Rubiaceae","Byrsophyllum",0,0,2,0,0.844,0,2,0.422,0,1
"7660","Gentianales","Rubiaceae","Caelospermum",0,0,1,0,0.442,0,1,0.442,0,1
"7661","Gentianales","Apocynaceae","Calathostelma",0,0,1,0,0.448,0,1,0.448,0,1
"7662","Gentianales","Apocynaceae","Callichilia",0,0,6,0,2.654,0,6,0.442333333333333,0,1
"7663","Gentianales","Rubiaceae","Callipeltis",0,2,3,2,0,0,0,0,0,0
"7664","Gentianales","Rubiaceae","Calochone",0,0,2,0,0.838,0,2,0.419,0,1
"7665","Gentianales","Apocynaceae","Calocrater",0,0,1,0,0.42,0,1,0.42,0,1
"7666","Gentianales","Apocynaceae","Calostigma",3,0,5,3,5,5,5,1,1,1
"7667","Gentianales","Apocynaceae","Calotropis",0,2,3,2,0,0,0,0,0,0
"7668","Gentianales","Rubiaceae","Calycophyllum",0,3,11,3,0,0,0,0,0,0
"7669","Gentianales","Rubiaceae","Calycosia",0,0,8,0,3.124,0,8,0.3905,0,1
"7670","Gentianales","Rubiaceae","Calycosiphonia",0,0,3,0,1.326,0,3,0.442,0,1
"7671","Gentianales","Apocynaceae","Calyptranthera",10,0,10,10,10,10,10,1,1,1
